lodindex	lodcolumn	chr	pos	lod	ci_lo	ci_hi
36	YPD.15.1	chrXV	0.1654775	14.5577534378478	0.150111	0.186481
37	YPD..2	chrXII	0.706807	4.82255736400344	0.625064	0.955729
37	YPD..2	chrXIV	0.471767	43.9036464789984	0.468488	0.476709
37	YPD..2	chrXV	0.039574	4.93420261892996	0.011313	0.045897
37	YPD..2	chrXV	0.156337	20.2612222339816	0.147591	0.159827
37	YPD..2	chrXV	0.1654775	19.9346605108438	0.160743	0.17334
37	YPD..2	chrXV	0.559768	7.9048533738203	0.554076	0.571939
38	YPD..3	chrXII	0.706756	5.38389418682305	0.625064	0.712833
38	YPD..3	chrXIV	0.472584	54.815240592558	0.468488	0.476709
38	YPD..3	chrXV	0.037458	5.46121827303352	0.011313	0.045897
38	YPD..3	chrXV	0.156337	22.1717566228489	0.147591	0.159655
38	YPD..3	chrXV	0.17162375	21.8942158393316	0.161853	0.185252
38	YPD..3	chrXV	0.559768	7.30992328964821	0.55395	0.571079
39	YPD.37.1	chrXIV	0.376432	209.339100912334	0.374659	0.377031
39	YPD.37.1	chrXIV	0.410245	96.1933457190002	0.409919	0.410737
40	Zeocin.25ug.mL.3	chrI	0.04038	5.36047936913391	0.035129	0.130254
40	Zeocin.25ug.mL.3	chrVIII	0.1055372	19.820866900413	0.100464	0.118068
40	Zeocin.25ug.mL.3	chrX	0.134058	19.8292327245985	0.122104	0.141376
40	Zeocin.25ug.mL.3	chrXI	0.528277	5.24693091202402	0.525489	0.565671
40	Zeocin.25ug.mL.3	chrXII	0.570428	24.4128424278796	0.569539	0.576167
40	Zeocin.25ug.mL.3	chrXII	0.605282	26.9741913963225	0.601489	0.607075
40	Zeocin.25ug.mL.3	chrXII	0.625064	34.4436355487554	0.62383	0.626422
40	Zeocin.25ug.mL.3	chrXII	0.646385	37.6032892799447	0.645539	0.65935
40	Zeocin.25ug.mL.3	chrXII	0.878238	4.4630584654414	0.857849	0.892383
40	Zeocin.25ug.mL.3	chrXIII	0.025025	25.0716557361679	0.018907	0.026333
40	Zeocin.25ug.mL.3	chrXIII	0.074436	10.9207241633942	0.067415	0.076517
40	Zeocin.25ug.mL.3	chrXIII	0.699987	11.0451200105076	0.6953	0.701153
40	Zeocin.25ug.mL.3	chrXIV	0.476709	6.24363455817773	0.458514	0.484904
40	Zeocin.25ug.mL.3	chrXV	0.174465	7.09195596102601	0.159827	0.185473
40	Zeocin.25ug.mL.3	chrXVI	0.210433	5.40893780209717	0.179596	0.218021
