lodindex	lodcolumn	chr	pos	lod	ci_lo	ci_hi
29	Trehalose..1	chrV	0.37719	32.6049468463019	0.376468	0.378586
29	Trehalose..1	chrVII	0.786858	10.094167316056	0.769748	0.792731
29	Trehalose..1	chrVII	0.795589	10.5069211078682	0.794041	0.796676
29	Trehalose..1	chrXI	0.146689	5.09989979413706	0.120268	0.171212
29	Trehalose..1	chrXIV	0.467219	21.4970433931585	0.460625	0.479459
29	Trehalose..1	chrXV	0.147729	4.10734706363462	0.142001	0.170344
30	Tunicamycin.3uM.3	chrII	0.248212	5.63887458308298	0.211581	0.258851
30	Tunicamycin.3uM.3	chrII	0.549503	15.5367689026275	0.547636	0.559515
30	Tunicamycin.3uM.3	chrVII	0.79192	41.6315869404465	0.791316	0.794286
30	Tunicamycin.3uM.3	chrVII	0.795589	44.0025713634882	0.795193	0.795956
30	Tunicamycin.3uM.3	chrVII	0.797776	47.1089372402856	0.797329	0.797877
30	Tunicamycin.3uM.3	chrVII	0.799244	48.059579451275	0.798196	0.799904
30	Tunicamycin.3uM.3	chrVII	0.873392	10.0280640619349	0.86867	0.878193
30	Tunicamycin.3uM.3	chrVII	0.92074	8.65904637294389	0.914538	0.94204
30	Tunicamycin.3uM.3	chrVIII	0.164807	5.05521601127164	0.159758	0.187814
30	Tunicamycin.3uM.3	chrXI	0.221014	5.78039459930759	0.198833	0.232838
30	Tunicamycin.3uM.3	chrXII	0.382364	6.01497020111386	0.32899	0.400451
30	Tunicamycin.3uM.3	chrXVI	0.445378	4.75066617731258	0.42574	0.45418
30	Tunicamycin.3uM.3	chrXVI	0.458582	4.39141348698436	0.455516	0.462656
30	Tunicamycin.3uM.3	chrXVI	0.497425	4.91935592363344	0.483961	0.5204
31	Xylose..1	chrI	0.135714	6.43181368976137	0.129656	0.154817
31	Xylose..1	chrI	0.168686	6.98338935879493	0.166931	0.171848
31	Xylose..1	chrI	0.197236	11.2072908346104	0.194169	0.198456
31	Xylose..1	chrI	0.203181	11.5410781204521	0.19885	0.203458
31	Xylose..1	chrV	0.368857	21.3575208595502	0.361243	0.372057
31	Xylose..1	chrV	0.37719	25.6002688318864	0.375017	0.378586
31	Xylose..1	chrXI	0.138829	5.83193671484565	0.120268	0.16582
31	Xylose..1	chrXIV	0.467219	26.1599595766657	0.463992	0.479459
31	Xylose..1	chrXV	0.147760666666667	4.14924778719423	0.088251	0.174675
32	YNB..1	chrV	0.392305	4.15918187703702	0.356363	0.400856
32	YNB..1	chrVII	0.678429	7.37375355832637	0.675684	0.681289
32	YNB..1	chrVII	0.787089	119.283363142974	0.786976	0.787546
32	YNB..1	chrVII	0.791887	135.541795419949	0.791316	0.79192
32	YNB..1	chrVII	0.794396	138.338596146827	0.794286	0.794584
32	YNB..1	chrVII	0.795589	156.15941227011	0.795501	0.795956
32	YNB..1	chrVII	0.796413	158.824652250148	0.796304	0.796516
32	YNB..1	chrVII	0.79891	217.071804299773	0.798196	0.799244
32	YNB..1	chrVII	0.801751	136.878683999128	0.801604	0.801946
32	YNB..1	chrVII	0.802712	127.785104530248	0.802619	0.802784
32	YNB..1	chrVII	0.802832	127.602490607933	0.80279	0.803036
32	YNB..1	chrVII	0.808199	94.5492309069901	0.808093	0.808247
32	YNB..1	chrVII	0.808498	95.2877300759399	0.808348	0.80931
32	YNB..1	chrVII	0.855821	24.9824307521966	0.854692	0.857963
32	YNB..1	chrVII	0.864725	22.1139710156143	0.861475	0.871006
32	YNB..1	chrVII	0.873389	21.9569551825655	0.871517	0.876387
32	YNB..1	chrVII	0.893535	18.1381759108118	0.882696	0.896532
32	YNB..1	chrVII	0.91533	12.1307355787796	0.910647	0.928933
32	YNB..1	chrVIII	0.169202	12.0549907317293	0.160136	0.179748
33	YNB.ph3.1	chrI	0.19326	7.44540555997277	0.192551	0.193631
33	YNB.ph3.1	chrI	0.197908	7.89583131465623	0.196647	0.203798
33	YNB.ph3.1	chrI	0.207179	6.7340728340847	0.20422	0.230183
33	YNB.ph3.1	chrV	0.377281	13.3416315898749	0.376468	0.400481
34	YNB.ph8.1	chrI	0.197873	14.3954956431646	0.196284	0.198456
34	YNB.ph8.1	chrI	0.203386	15.2792376776908	0.19885	0.203798
34	YNB.ph8.1	chrV	0.325466	8.75996506959107	0.322554	0.333688
34	YNB.ph8.1	chrV	0.37719	23.0293476903293	0.376468	0.378586
34	YNB.ph8.1	chrV	0.401106	19.0213547720765	0.39914	0.401545
34	YNB.ph8.1	chrXVI	0.245982	4.29350639687441	0.242019	0.431787
35	YPD..1	chrI	0.203181	7.42405953130021	0.194169	0.203798
35	YPD..1	chrII	0.547966	10.8631247830851	0.543129	0.559515
35	YPD..1	chrV	0.376468	20.2277400486831	0.375017	0.378586
35	YPD..1	chrVII	0.792094	12.401150920452	0.780817	0.792997
35	YPD..1	chrVII	0.795589	13.5447584017891	0.794286	0.796676
35	YPD..1	chrVII	0.79891	12.8344521145528	0.797776	0.799451
35	YPD..1	chrXI	0.158964	6.45769627568338	0.123302	0.16582
35	YPD..1	chrXIV	0.467219	10.5147017123628	0.460625	0.479459
35	YPD..1	chrXV	0.560189	8.87138380612529	0.557194	0.588953
36	YPD.15.1	chrI	0.144263	6.71273120166819	0.130975	0.156651
36	YPD.15.1	chrI	0.168463	9.4255702945368	0.166931	0.169205
36	YPD.15.1	chrI	0.198027	23.8807244556912	0.197695	0.198456
36	YPD.15.1	chrI	0.203181	25.1210865641767	0.202957	0.203386
36	YPD.15.1	chrII	0.548443	4.22772091284845	0.539908	0.563695
36	YPD.15.1	chrV	0.377281	25.339161744037	0.376468	0.378586
36	YPD.15.1	chrXIII	0.025025	16.6416597821532	0.024565	0.026795
36	YPD.15.1	chrXIV	0.467219	4.22036306018664	0.437581	0.483243
37	YPD..2	chrI	0.196523	10.4918836236663	0.194169	0.198456
37	YPD..2	chrI	0.203181	11.1876226379376	0.19885	0.203458
37	YPD..2	chrII	0.547966	7.92140683761534	0.542433	0.559515
37	YPD..2	chrV	0.368857	22.3242493987847	0.366285	0.372057
37	YPD..2	chrV	0.37719	26.2265191080685	0.375017	0.378586
37	YPD..2	chrVII	0.786858	11.789452915107	0.780817	0.794497
37	YPD..2	chrVII	0.795589	12.0096238696264	0.79462	0.796676
37	YPD..2	chrXI	0.146689	5.85139751090428	0.123302	0.16582
37	YPD..2	chrXIII	0.588807	4.76025406089951	0.578951	0.609489
37	YPD..2	chrXIV	0.467219	11.2884689577413	0.462234	0.479459
37	YPD..2	chrXV	0.558953	6.54384209866684	0.554076	0.589839
38	YPD..3	chrI	0.203181	6.43639941888998	0.19429	0.203798
38	YPD..3	chrII	0.550124	14.8933207091601	0.543264	0.559515
38	YPD..3	chrV	0.368857	16.6124597711577	0.366285	0.372057
38	YPD..3	chrV	0.37719	19.2542002558841	0.375017	0.378586
38	YPD..3	chrVII	0.79192	13.2277103197541	0.780817	0.794584
38	YPD..3	chrVII	0.795589	13.7159183292673	0.79462	0.797274
38	YPD..3	chrXI	0.1447182	6.7157702698042	0.123941	0.16582
38	YPD..3	chrXIII	0.590486	4.93851294659864	0.578615	0.609489
38	YPD..3	chrXIV	0.467219	13.8138047389461	0.463992	0.479459
38	YPD..3	chrXV	0.558953	7.91126650395833	0.554076	0.588953
39	YPD.37.1	chrI	0.168457	4.29309890577699	0.130975	0.170564
39	YPD.37.1	chrI	0.20318	7.76574675468541	0.193631	0.203458
39	YPD.37.1	chrI	0.207299	5.08902152295335	0.203831	0.230183
39	YPD.37.1	chrV	0.368857	14.2954545063474	0.361243	0.372057
39	YPD.37.1	chrV	0.376629	15.5301792511743	0.375017	0.378586
39	YPD.37.1	chrVII	0.786858	33.0100527985949	0.784548	0.78775
39	YPD.37.1	chrVII	0.791887	34.8150280085153	0.790041	0.792731
39	YPD.37.1	chrVII	0.794497	34.8483117911153	0.794041	0.794584
39	YPD.37.1	chrVII	0.795589	39.4151671512336	0.795193	0.795876
39	YPD.37.1	chrVII	0.796413	38.513341768648	0.796304	0.796676
39	YPD.37.1	chrVII	0.79891	40.041146685402	0.798196	0.799244
39	YPD.37.1	chrVII	0.808622	22.6350171426634	0.808093	0.810921
39	YPD.37.1	chrVIII	0.169202	4.89152003118147	0.146822	0.189356
39	YPD.37.1	chrXIV	0.373799	6.49980531044928	0.35935	0.391871
39	YPD.37.1	chrXIV	0.418267	7.77093869457712	0.415261	0.427007
39	YPD.37.1	chrXIV	0.467219	13.3582477932335	0.460625	0.476037
40	Zeocin.25ug.mL.3	chrII	0.550133	6.62284021458361	0.547636	0.556857
40	Zeocin.25ug.mL.3	chrIV	0.406099	5.35435300751094	0.402371	0.422749
40	Zeocin.25ug.mL.3	chrV	0.368184	10.0703292193457	0.365083	0.394911
40	Zeocin.25ug.mL.3	chrV	0.428227	5.09883982905548	0.410473	0.470796
40	Zeocin.25ug.mL.3	chrVII	0.789015	20.6924475310901	0.788558	0.794497
40	Zeocin.25ug.mL.3	chrVII	0.795193	20.9995075471657	0.79492	0.795956
40	Zeocin.25ug.mL.3	chrVII	0.79891	23.7556113857187	0.798196	0.800725
40	Zeocin.25ug.mL.3	chrVII	0.806778	18.6470485265569	0.804812	0.807662
40	Zeocin.25ug.mL.3	chrVII	0.808498	17.7433992959363	0.808093	0.810028
40	Zeocin.25ug.mL.3	chrVIII	0.117605	7.17352607725876	0.095871	0.121315
40	Zeocin.25ug.mL.3	chrX	0.108931	8.67971798236504	0.094501	0.125021
40	Zeocin.25ug.mL.3	chrX	0.164308	5.40197258514707	0.16031	0.175555
40	Zeocin.25ug.mL.3	chrX	0.47013	5.94638327158723	0.466456	0.494265
40	Zeocin.25ug.mL.3	chrXII	0.622999	12.4215332443856	0.614456	0.633782
40	Zeocin.25ug.mL.3	chrXII	0.648649	15.7000336106152	0.645452	0.658563
40	Zeocin.25ug.mL.3	chrXII	0.67046	11.1299451052307	0.670061	0.675713
40	Zeocin.25ug.mL.3	chrXIII	0.025025	11.5484366271106	0.023864	0.026434
40	Zeocin.25ug.mL.3	chrXIV	0.467028	4.16727811718799	0.416686	0.479459
40	Zeocin.25ug.mL.3	chrXVI	0.373847	4.50274020738482	0.373641	0.379971
